Model,Configuration,Final Train MSE,Final Test MSE,Final Dense MSE,Total Time (s),Time per Epoch (s),Epochs
MLP,depth_2_tanh,2.5915762307704426e-05,2.4841412596288137e-05,0.0002021568943746388,0.11121678352355957,0.011121678352355956,10
MLP,depth_2_relu,0.017789781093597412,0.017427848652005196,0.02989231050014496,0.020170927047729492,0.002017092704772949,10
MLP,depth_2_silu,2.1438756903080503e-06,2.087392886096495e-06,1.530718509457074e-05,0.16668319702148438,0.016668319702148438,10
MLP,depth_3_tanh,4.002181412943173e-06,3.376980203029234e-06,3.640555951278657e-05,0.19939494132995605,0.019939494132995606,10
MLP,depth_3_relu,0.0001706109324004501,0.00018342674593441188,0.001517691183835268,0.16530776023864746,0.016530776023864747,10
MLP,depth_3_silu,2.5815497792791575e-05,2.3130378394853324e-05,0.00011697070294758305,0.1969008445739746,0.01969008445739746,10
MLP,depth_4_tanh,5.497247911989689e-06,4.949258254782762e-06,0.0001378191664116457,0.1641860008239746,0.016418600082397462,10
MLP,depth_4_relu,0.0012530704261735082,0.0012193700531497598,0.0015450899954885244,0.24950289726257324,0.024950289726257326,10
MLP,depth_4_silu,2.1183325316087576e-06,1.8507228105590912e-06,1.742182212183252e-05,0.1277601718902588,0.012776017189025879,10
MLP,depth_5_tanh,1.0651510820025578e-05,9.84365487965988e-06,7.417894812533632e-05,0.26624202728271484,0.026624202728271484,10
MLP,depth_5_relu,4.305285619921051e-05,4.17598093918059e-05,0.0005398776847869158,0.22098422050476074,0.022098422050476074,10
MLP,depth_5_silu,9.57554038905073e-06,8.705029358679894e-06,5.285173756419681e-05,0.21448922157287598,0.0214489221572876,10
MLP,depth_6_tanh,6.5608537624939345e-06,5.811260962218512e-06,0.00010321415902581066,0.18684911727905273,0.018684911727905273,10
MLP,depth_6_relu,1.2619777917861938,1.2556625604629517,1.7783160209655762,0.018680095672607422,0.0018680095672607422,10
MLP,depth_6_silu,5.390184583120572e-07,4.7343124265353254e-07,1.5644154700567015e-05,0.20874381065368652,0.020874381065368652,10
SIREN,depth_2,0.9662907719612122,0.9834955334663391,2.2309529781341553,0.13394713401794434,0.013394713401794434,10
SIREN,depth_3,0.020621396601200104,0.026593076065182686,0.10362255573272705,0.22214698791503906,0.022214698791503906,10
SIREN,depth_4,0.014816444367170334,0.02932785265147686,0.8190942406654358,0.2571990489959717,0.02571990489959717,10
SIREN,depth_5,0.1036277562379837,0.1588103026151657,0.9473121166229248,0.29955482482910156,0.029955482482910155,10
SIREN,depth_6,0.8832111954689026,0.9356471300125122,1.5575261116027832,0.32613301277160645,0.032613301277160646,10
KAN,grid_3,0.00047027186,0.00046969423,,1.0490429401397705,0.10490429401397705,1
KAN,grid_5,0.00017221739,0.00017508179,,1.3745479583740234,0.13745479583740233,1
KAN,grid_10,9.937327e-05,0.00010749485,,1.2780001163482666,0.12780001163482665,1
KAN,grid_20,1.2874691e-05,1.2757383e-05,,1.6244471073150635,0.16244471073150635,1
KAN,grid_50,8.387953e-06,7.4720924e-06,,2.631742000579834,0.2631742000579834,1
KAN,grid_100,1.4993644e-06,1.4947202e-06,,5.284419775009155,0.5284419775009155,1
KAN_PRUNING,grid_3,0.00047027186,0.00046969423,,0.8916919231414795,0.08916919231414795,1
KAN_PRUNING,grid_5,0.00017221739,0.00017508179,,0.9602658748626709,0.09602658748626709,1
KAN_PRUNING,grid_10,9.937327e-05,0.00010749485,,1.0537068843841553,0.10537068843841553,1
KAN_PRUNING,grid_20,1.2874691e-05,1.2757383e-05,,1.2060129642486572,0.12060129642486572,1
KAN_PRUNING,grid_50,8.387953e-06,7.4720924e-06,,1.7952959537506104,0.17952959537506102,1
KAN_PRUNING,grid_100,1.4993644e-06,1.4947202e-06,,2.650485038757324,0.2650485038757324,1
KAN_PRUNING,grid_pruned,1.5637104979759897e-06,1.525175889582897e-06,0.27733728289604187,,,1
