Model,Configuration,Final Train MSE,Final Test MSE,Final Dense MSE,Total Time (s),Time per Epoch (s),Epochs
MLP,depth_2_tanh,2.5915762307704426e-05,2.4841412596288137e-05,0.0002021568943746388,0.12256979942321777,0.012256979942321777,10
MLP,depth_2_relu,0.017789781093597412,0.017427848652005196,0.02989231050014496,0.02100086212158203,0.002100086212158203,10
MLP,depth_2_silu,2.1438756903080503e-06,2.087392886096495e-06,1.530718509457074e-05,0.16391324996948242,0.01639132499694824,10
MLP,depth_3_tanh,4.002181412943173e-06,3.376980203029234e-06,3.640555951278657e-05,0.18888592720031738,0.01888859272003174,10
MLP,depth_3_relu,0.0001706109324004501,0.00018342674593441188,0.001517691183835268,0.1604149341583252,0.016041493415832518,10
MLP,depth_3_silu,2.5815497792791575e-05,2.3130378394853324e-05,0.00011697070294758305,0.18787813186645508,0.01878781318664551,10
MLP,depth_4_tanh,5.497247911989689e-06,4.949258254782762e-06,0.0001378191664116457,0.15539097785949707,0.015539097785949706,10
MLP,depth_4_relu,0.0012530704261735082,0.0012193700531497598,0.0015450899954885244,0.2021169662475586,0.02021169662475586,10
MLP,depth_4_silu,2.1183325316087576e-06,1.8507228105590912e-06,1.742182212183252e-05,0.12422919273376465,0.012422919273376465,10
MLP,depth_5_tanh,1.0651510820025578e-05,9.84365487965988e-06,7.417894812533632e-05,0.2558448314666748,0.025584483146667482,10
MLP,depth_5_relu,4.305285619921051e-05,4.17598093918059e-05,0.0005398776847869158,0.21168208122253418,0.021168208122253417,10
MLP,depth_5_silu,9.57554038905073e-06,8.705029358679894e-06,5.285173756419681e-05,0.21643710136413574,0.021643710136413575,10
MLP,depth_6_tanh,6.5608537624939345e-06,5.811260962218512e-06,0.00010321415902581066,0.18750977516174316,0.018750977516174317,10
MLP,depth_6_relu,1.2619777917861938,1.2556625604629517,1.7783160209655762,0.016434907913208008,0.0016434907913208008,10
MLP,depth_6_silu,5.390184583120572e-07,4.7343124265353254e-07,1.5644154700567015e-05,0.2043159008026123,0.02043159008026123,10
SIREN,depth_2,0.9662907719612122,0.9834955334663391,2.2309529781341553,0.13736414909362793,0.013736414909362792,10
SIREN,depth_3,0.020621396601200104,0.026593076065182686,0.10362255573272705,0.21588611602783203,0.021588611602783202,10
SIREN,depth_4,0.014816444367170334,0.02932785265147686,0.8190942406654358,0.24293899536132812,0.024293899536132812,10
SIREN,depth_5,0.1036277562379837,0.1588103026151657,0.9473121166229248,0.2838890552520752,0.02838890552520752,10
SIREN,depth_6,0.8832111954689026,0.9356471300125122,1.5575261116027832,0.3692190647125244,0.036921906471252444,10
KAN,grid_3,0.00047027186,0.00046969423,,1.0431160926818848,0.10431160926818847,1
KAN,grid_5,0.00017221739,0.00017508179,,1.291032075881958,0.1291032075881958,1
KAN,grid_10,9.937327e-05,0.00010749485,,1.4124469757080078,0.14124469757080077,1
KAN,grid_20,1.2874691e-05,1.2757383e-05,,1.4844651222229004,0.14844651222229005,1
KAN,grid_50,8.387953e-06,7.4720924e-06,,2.2985148429870605,0.22985148429870605,1
KAN,grid_100,1.4993644e-06,1.4947202e-06,,3.7364389896392822,0.37364389896392824,1
KAN_PRUNING,grid_3,0.00047027186,0.00046969423,,0.9502761363983154,0.09502761363983155,1
KAN_PRUNING,grid_5,0.00017221739,0.00017508179,,1.055548906326294,0.10555489063262939,1
KAN_PRUNING,grid_10,9.937327e-05,0.00010749485,,1.147784948348999,0.11477849483489991,1
KAN_PRUNING,grid_20,1.2874691e-05,1.2757383e-05,,1.34175705909729,0.134175705909729,1
KAN_PRUNING,grid_50,8.387953e-06,7.4720924e-06,,1.8788392543792725,0.18788392543792726,1
KAN_PRUNING,grid_100,1.4993644e-06,1.4947202e-06,,3.0819091796875,0.30819091796875,1
KAN_PRUNING,grid_pruned,1.5637104979759897e-06,1.525175889582897e-06,0.27733728289604187,,,1
