Model,Configuration,Final Train MSE,Final Test MSE,Final Dense MSE,Total Time (s),Time per Epoch (s),Epochs
MLP,depth_2_tanh,22.43157386779785,24.05126953125,32.000701904296875,0.19871997833251953,0.019871997833251952,10
MLP,depth_2_relu,40.502506256103516,42.19643020629883,62.4317512512207,0.0916910171508789,0.00916910171508789,10
MLP,depth_2_silu,31.03156852722168,33.52407455444336,50.457454681396484,0.1429276466369629,0.014292764663696288,10
MLP,depth_3_tanh,10.058333396911621,12.580573081970215,20.841819763183594,0.22734785079956055,0.022734785079956056,10
MLP,depth_3_relu,5.322554588317871,6.128018379211426,9.550182342529297,0.16709399223327637,0.016709399223327637,10
MLP,depth_3_silu,0.44664639234542847,0.45816919207572937,1.2396825551986694,0.18438100814819336,0.018438100814819336,10
MLP,depth_4_tanh,4.5558271408081055,5.386600971221924,9.896624565124512,0.25107502937316895,0.025107502937316895,10
MLP,depth_4_relu,6.939808368682861,8.081297874450684,12.520252227783203,0.17841482162475586,0.017841482162475587,10
MLP,depth_4_silu,0.06201649457216263,0.0713401809334755,0.8333135843276978,0.20489192008972168,0.020489192008972167,10
MLP,depth_5_tanh,8.630888938903809,9.425972938537598,15.735884666442871,0.2822139263153076,0.028221392631530763,10
MLP,depth_5_relu,12.930730819702148,14.7153902053833,22.398977279663086,0.22278904914855957,0.022278904914855957,10
MLP,depth_5_silu,1.383957862854004,1.5439491271972656,4.560025215148926,0.2115488052368164,0.02115488052368164,10
MLP,depth_6_tanh,12.244097709655762,11.773355484008789,21.57678985595703,0.31653785705566406,0.03165378570556641,10
MLP,depth_6_relu,24.70790672302246,23.76907730102539,36.22970199584961,0.21999907493591309,0.02199990749359131,10
MLP,depth_6_silu,1.465342402458191,1.411026120185852,4.062068939208984,0.22778892517089844,0.022778892517089845,10
SIREN,depth_2,89.29518127441406,100.6983413696289,82.8568344116211,0.07780814170837402,0.007780814170837402,10
SIREN,depth_3,60.67329788208008,67.52117156982422,61.81726837158203,0.2150108814239502,0.02150108814239502,10
SIREN,depth_4,42.10921859741211,48.658973693847656,47.11345672607422,0.2878718376159668,0.02878718376159668,10
SIREN,depth_5,54.97382736206055,86.27159881591797,73.67910766601562,0.3455939292907715,0.03455939292907715,10
SIREN,depth_6,54.92445373535156,65.39445495605469,56.54499816894531,0.3914041519165039,0.03914041519165039,10
KAN,grid_3,0.98203653,0.9568583,,1.3234739303588867,0.13234739303588866,1
KAN,grid_5,0.3630093,0.3772987,,1.4619338512420654,0.14619338512420654,1
KAN,grid_10,0.16928579,0.19907618,,1.6827950477600098,0.16827950477600098,1
KAN,grid_20,0.0951975,0.12079509,,1.9885501861572266,0.19885501861572266,1
KAN,grid_50,0.06186435,0.11021126,,2.6629719734191895,0.2662971973419189,1
KAN,grid_100,0.041294705,0.120601594,,4.675148010253906,0.4675148010253906,1
