Model,Configuration,Final Train MSE,Final Test MSE,Final Dense MSE,Total Time (s),Time per Epoch (s),Epochs
MLP,depth_2_tanh,22.61318588256836,26.816476821899414,109.78347778320312,0.15238094329833984,0.015238094329833984,10
MLP,depth_2_relu,96.87345123291016,106.56039428710938,146.70530700683594,0.05824089050292969,0.005824089050292969,10
MLP,depth_2_silu,33.892513275146484,37.12282180786133,123.2739486694336,0.1697521209716797,0.016975212097167968,10
MLP,depth_3_tanh,12.367612838745117,16.33721160888672,59.486244201660156,0.2107069492340088,0.021070694923400878,10
MLP,depth_3_relu,58.400108337402344,63.111045837402344,131.7738800048828,0.1511690616607666,0.01511690616607666,10
MLP,depth_3_silu,12.105264663696289,16.488683700561523,78.47347259521484,0.19441795349121094,0.019441795349121094,10
MLP,depth_4_tanh,29.45427131652832,36.58449172973633,101.60676574707031,0.23528718948364258,0.02352871894836426,10
MLP,depth_4_relu,73.27910614013672,79.33348083496094,104.77407836914062,0.18825101852416992,0.01882510185241699,10
MLP,depth_4_silu,19.355194091796875,20.861827850341797,83.88143157958984,0.2150719165802002,0.02150719165802002,10
MLP,depth_5_tanh,16.81452751159668,19.783878326416016,61.8307991027832,0.2629849910736084,0.02629849910736084,10
MLP,depth_5_relu,67.1680908203125,70.79985046386719,107.03368377685547,0.2250659465789795,0.02250659465789795,10
MLP,depth_5_silu,22.990821838378906,24.464046478271484,84.08458709716797,0.2102670669555664,0.02102670669555664,10
MLP,depth_6_tanh,40.98799133300781,51.94987106323242,90.47756958007812,0.2273540496826172,0.022735404968261718,10
MLP,depth_6_relu,17.037368774414062,20.301109313964844,67.03631591796875,0.24287009239196777,0.02428700923919678,10
MLP,depth_6_silu,44.22311019897461,49.32142639160156,109.65813446044922,0.22411799430847168,0.022411799430847167,10
SIREN,depth_2,45.26894760131836,44.60719299316406,56.67002487182617,0.12749004364013672,0.012749004364013671,10
SIREN,depth_3,119.04061889648438,152.20126342773438,143.2621307373047,0.20776009559631348,0.020776009559631346,10
SIREN,depth_4,146.0502166748047,168.78863525390625,153.96502685546875,0.24243998527526855,0.024243998527526855,10
SIREN,depth_5,71.38349914550781,89.43944549560547,94.3220443725586,0.29828405380249023,0.029828405380249022,10
SIREN,depth_6,102.50852966308594,150.3765869140625,143.4462127685547,0.35007405281066895,0.0350074052810669,10
KAN,grid_3,1.2010783,1.2100646,,1.043623924255371,0.1043623924255371,1
KAN,grid_5,0.42453036,0.509116,,1.2147870063781738,0.12147870063781738,1
KAN,grid_10,0.17125285,0.21077402,,1.4218628406524658,0.14218628406524658,1
KAN,grid_20,0.08869535,0.14414543,,1.5472760200500488,0.15472760200500488,1
KAN,grid_50,0.050047174,0.13162501,,2.2890288829803467,0.22890288829803468,1
KAN,grid_100,0.028784692,0.15884703,,4.0704240798950195,0.407042407989502,1
