Model,Configuration,Final Train MSE,Final Test MSE,Final Dense MSE,Total Time (s),Time per Epoch (s),Epochs
MLP,depth_2_tanh,0.47959044575691223,0.4880102574825287,0.7635331153869629,0.15266013145446777,0.015266013145446778,10
MLP,depth_2_relu,0.4819437265396118,0.4835313558578491,0.5297595262527466,0.051570892333984375,0.005157089233398438,10
MLP,depth_2_silu,0.47603321075439453,0.48656800389289856,0.7313390374183655,0.1597597599029541,0.01597597599029541,10
MLP,depth_3_tanh,0.47276633977890015,0.47846776247024536,0.7016260027885437,0.19309425354003906,0.019309425354003908,10
MLP,depth_3_relu,0.46190282702445984,0.46204888820648193,0.492434024810791,0.09800577163696289,0.009800577163696289,10
MLP,depth_3_silu,0.41192901134490967,0.43051671981811523,0.5546452403068542,0.18252110481262207,0.018252110481262206,10
MLP,depth_4_tanh,0.3593255877494812,0.36118659377098083,1.0774402618408203,0.22109007835388184,0.022109007835388182,10
MLP,depth_4_relu,0.4909129738807678,0.49741312861442566,0.5150192379951477,0.05921602249145508,0.005921602249145508,10
MLP,depth_4_silu,0.2861039936542511,0.2918679118156433,0.34124886989593506,0.22339725494384766,0.022339725494384767,10
MLP,depth_5_tanh,0.4748518466949463,0.4797932207584381,0.6385164856910706,0.2753009796142578,0.027530097961425783,10
MLP,depth_5_relu,0.3397179841995239,0.3268212080001831,0.3836683928966522,0.2198472023010254,0.02198472023010254,10
MLP,depth_5_silu,0.4552548825740814,0.4599319100379944,0.7097047567367554,0.07578682899475098,0.0075786828994750975,10
MLP,depth_6_tanh,0.4775227904319763,0.484205961227417,0.6158641576766968,0.28534698486328125,0.028534698486328124,10
MLP,depth_6_relu,0.2992768883705139,0.2978775203227997,0.5150930285453796,0.22600913047790527,0.02260091304779053,10
MLP,depth_6_silu,0.31661179661750793,0.31774115562438965,0.4295482337474823,0.266010046005249,0.0266010046005249,10
SIREN,depth_2,0.43355631828308105,0.44302335381507874,1.0631906986236572,0.12271285057067871,0.012271285057067871,10
SIREN,depth_3,7.907937106210738e-05,8.529324986739084e-05,0.00022512520081363618,0.21613001823425293,0.021613001823425293,10
SIREN,depth_4,0.00016122103261295706,0.00018172692216467112,0.0007683392614126205,0.24689197540283203,0.024689197540283203,10
SIREN,depth_5,0.020555684342980385,0.03161393478512764,0.07909806817770004,0.2835361957550049,0.028353619575500488,10
SIREN,depth_6,0.0042290836572647095,0.016733797267079353,0.059368811547756195,0.3194899559020996,0.03194899559020996,10
KAN,grid_3,0.53658366,0.5539706,,1.149003028869629,0.11490030288696289,1
KAN,grid_5,0.05186914,0.051124286,,1.403296947479248,0.1403296947479248,1
KAN,grid_10,0.015396279,0.015069148,,1.5449988842010498,0.15449988842010498,1
KAN,grid_20,0.0027052336,0.0026640138,,1.7025189399719238,0.17025189399719237,1
KAN,grid_50,0.00034003882,0.00039537984,,2.712512969970703,0.2712512969970703,1
KAN,grid_100,0.011493455,0.018001923,,4.216608047485352,0.4216608047485352,1
KAN_PRUNING,grid_3,0.53658366,0.5539706,,0.9004371166229248,0.09004371166229248,1
KAN_PRUNING,grid_5,0.05186914,0.051124286,,1.0473840236663818,0.10473840236663819,1
KAN_PRUNING,grid_10,0.015396279,0.015069148,,1.2555568218231201,0.125555682182312,1
KAN_PRUNING,grid_20,0.0027052336,0.0026640138,,1.3396189212799072,0.13396189212799073,1
KAN_PRUNING,grid_50,0.00034003882,0.00039537984,,2.0238587856292725,0.20238587856292725,1
KAN_PRUNING,grid_100,0.011493455,0.018001923,,3.4250872135162354,0.3425087213516235,1
KAN_PRUNING,grid_pruned,0.00013209950702730566,0.0003240692021790892,0.6989966034889221,,,1
