Model,Configuration,Final Train MSE,Final Test MSE,Final Dense MSE,Total Time (s),Time per Epoch (s),Epochs
MLP,depth_2_tanh,0.47959044575691223,0.4880102574825287,0.7635331153869629,0.15355801582336426,0.015355801582336426,10
MLP,depth_2_relu,0.4819437265396118,0.4835313558578491,0.5297595262527466,0.051999807357788086,0.005199980735778808,10
MLP,depth_2_silu,0.47603321075439453,0.48656800389289856,0.7313390374183655,0.16617274284362793,0.01661727428436279,10
MLP,depth_3_tanh,0.47276633977890015,0.47846776247024536,0.7016260027885437,0.20000410079956055,0.020000410079956055,10
MLP,depth_3_relu,0.46190282702445984,0.46204888820648193,0.492434024810791,0.10093188285827637,0.010093188285827637,10
MLP,depth_3_silu,0.41192901134490967,0.43051671981811523,0.5546452403068542,0.18768000602722168,0.018768000602722167,10
MLP,depth_4_tanh,0.3593255877494812,0.36118659377098083,1.0774402618408203,0.2382059097290039,0.02382059097290039,10
MLP,depth_4_relu,0.4909129738807678,0.49741312861442566,0.5150192379951477,0.060086965560913086,0.006008696556091308,10
MLP,depth_4_silu,0.2861039936542511,0.2918679118156433,0.34124886989593506,0.21855878829956055,0.021855878829956054,10
MLP,depth_5_tanh,0.4748518466949463,0.4797932207584381,0.6385164856910706,0.2618279457092285,0.026182794570922853,10
MLP,depth_5_relu,0.3397179841995239,0.3268212080001831,0.3836683928966522,0.2163991928100586,0.021639919281005858,10
MLP,depth_5_silu,0.4552548825740814,0.4599319100379944,0.7097047567367554,0.07454085350036621,0.007454085350036621,10
MLP,depth_6_tanh,0.4775227904319763,0.484205961227417,0.6158641576766968,0.2952420711517334,0.02952420711517334,10
MLP,depth_6_relu,0.2992768883705139,0.2978775203227997,0.5150930285453796,0.23411297798156738,0.02341129779815674,10
MLP,depth_6_silu,0.31661179661750793,0.31774115562438965,0.4295482337474823,0.26088976860046387,0.026088976860046388,10
SIREN,depth_2,0.43355631828308105,0.44302335381507874,1.0631906986236572,0.11323904991149902,0.011323904991149903,10
SIREN,depth_3,7.907937106210738e-05,8.529324986739084e-05,0.00022512520081363618,0.22266197204589844,0.022266197204589843,10
SIREN,depth_4,0.00016122103261295706,0.00018172692216467112,0.0007683392614126205,0.2644517421722412,0.026445174217224122,10
SIREN,depth_5,0.020555684342980385,0.03161393478512764,0.07909806817770004,0.28849291801452637,0.028849291801452636,10
SIREN,depth_6,0.0042290836572647095,0.016733797267079353,0.059368811547756195,0.347639799118042,0.0347639799118042,10
KAN,grid_3,0.53658366,0.5539706,,0.8899288177490234,0.08899288177490235,1
KAN,grid_5,0.05186914,0.051124286,,1.0092439651489258,0.10092439651489257,1
KAN,grid_10,0.015396279,0.015069148,,1.1006112098693848,0.11006112098693847,1
KAN,grid_20,0.0027052336,0.0026640138,,1.2586638927459717,0.12586638927459717,1
KAN,grid_50,0.00034003882,0.00039537984,,1.8039278984069824,0.18039278984069823,1
KAN,grid_100,0.011493455,0.018001923,,3.2489352226257324,0.32489352226257323,1
KAN_PRUNING,grid_3,0.53658366,0.5539706,,0.9072198867797852,0.09072198867797851,1
KAN_PRUNING,grid_5,0.05186914,0.051124286,,1.0143680572509766,0.10143680572509765,1
KAN_PRUNING,grid_10,0.015396279,0.015069148,,1.2051200866699219,0.12051200866699219,1
KAN_PRUNING,grid_20,0.0027052336,0.0026640138,,1.2452831268310547,0.12452831268310546,1
KAN_PRUNING,grid_50,0.00034003882,0.00039537984,,1.8742568492889404,0.18742568492889405,1
KAN_PRUNING,grid_100,0.011493455,0.018001923,,3.2721948623657227,0.32721948623657227,1
KAN_PRUNING,grid_pruned,0.00013209950702730566,0.0003240692021790892,0.6989966034889221,,,1
