Model,Configuration,Final Train MSE,Final Test MSE,Final Dense MSE,Total Time (s),Time per Epoch (s),Epochs
MLP,depth_2_tanh,0.016357745975255966,0.017290126532316208,0.01637992076575756,0.17166686058044434,0.017166686058044434,10
MLP,depth_2_relu,0.03018823452293873,0.03111681342124939,0.0440499410033226,0.057150840759277344,0.005715084075927734,10
MLP,depth_2_silu,0.021660832688212395,0.022627128288149834,0.06515767425298691,0.16222786903381348,0.01622278690338135,10
MLP,depth_3_tanh,8.109346936180373e-07,6.922921602381393e-05,0.0003679417131934315,0.20363879203796387,0.020363879203796387,10
MLP,depth_3_relu,0.01255783624947071,0.011507174000144005,0.014049299992620945,0.15042996406555176,0.015042996406555176,10
MLP,depth_3_silu,0.01924797333776951,0.020079128444194794,0.019193315878510475,0.1884441375732422,0.018844413757324218,10
MLP,depth_4_tanh,0.008268672972917557,0.008114815689623356,0.00864050816744566,0.23579168319702148,0.023579168319702148,10
MLP,depth_4_relu,0.07423767447471619,0.06852402538061142,0.07940372824668884,0.04916095733642578,0.004916095733642578,10
MLP,depth_4_silu,0.011968190781772137,0.013285360299050808,0.013038101606070995,0.2187352180480957,0.02187352180480957,10
MLP,depth_5_tanh,0.00048298019100911915,0.0010101506486535072,0.0008367463015019894,0.3031129837036133,0.03031129837036133,10
MLP,depth_5_relu,0.001080015324987471,0.0007089354330673814,0.003354222048074007,0.2381908893585205,0.02381908893585205,10
MLP,depth_5_silu,0.01304192841053009,0.014348248019814491,0.014352165162563324,0.2502400875091553,0.025024008750915528,10
MLP,depth_6_tanh,0.0003964366624131799,0.0005261347978375852,0.002108559478074312,0.29642319679260254,0.029642319679260253,10
MLP,depth_6_relu,0.007402337156236172,0.007779156323522329,0.010190772823989391,0.2526109218597412,0.02526109218597412,10
MLP,depth_6_silu,0.004121165256947279,0.0034667581785470247,0.004509624559432268,0.2790791988372803,0.027907919883728028,10
SIREN,depth_2,0.01601099781692028,0.017218921333551407,0.03534576669335365,0.1548137664794922,0.015481376647949218,10
SIREN,depth_3,0.0052382019348442554,0.006579635664820671,0.006476797629147768,0.22192811965942383,0.02219281196594238,10
SIREN,depth_4,0.006236209999769926,0.012012600898742676,0.01665342040359974,0.2518620491027832,0.02518620491027832,10
SIREN,depth_5,0.0015909743960946798,0.0014847833663225174,0.008823228068649769,0.2879810333251953,0.02879810333251953,10
SIREN,depth_6,0.0005497945821844041,0.0007162978872656822,0.0389251783490181,0.31875085830688477,0.031875085830688474,10
KAN,grid_3,0.12263303,0.12769954,,0.9858579635620117,0.09858579635620117,1
KAN,grid_5,0.1142026,0.11933483,,1.11906099319458,0.11190609931945801,1
KAN,grid_10,0.06896214,0.07733531,,1.3390569686889648,0.13390569686889647,1
KAN,grid_20,0.048339266,0.052284237,,1.4673328399658203,0.14673328399658203,1
KAN,grid_50,0.029953621,0.02971749,,2.2075397968292236,0.22075397968292237,1
KAN,grid_100,0.012497735,0.14757392,,4.089718818664551,0.40897188186645506,1
KAN_PRUNING,grid_3,0.12263303,0.12769954,,0.9116120338439941,0.09116120338439941,1
KAN_PRUNING,grid_5,0.1142026,0.11933483,,0.9402101039886475,0.09402101039886475,1
KAN_PRUNING,grid_10,0.06896214,0.07733531,,1.1631338596343994,0.11631338596343994,1
KAN_PRUNING,grid_20,0.048339266,0.052284237,,1.2847821712493896,0.12847821712493895,1
KAN_PRUNING,grid_50,0.029953621,0.02971749,,1.8374321460723877,0.18374321460723878,1
KAN_PRUNING,grid_100,0.012497735,0.14757392,,3.1092727184295654,0.31092727184295654,1
KAN_PRUNING,grid_pruned,0.00015619340410921723,0.021778058260679245,0.03100172057747841,,,1
